inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,reorder_level,is_below_reorder
INV-P0101-WH-EAST-20220730,P0101,WH-EAST,2022-07-30,1028,103,False
INV-P0220-WH-EAST-20220302,P0220,WH-EAST,2022-03-02,414,95,False
INV-P0014-WH-WEST-20230923,P0014,WH-WEST,2023-09-23,1317,88,False
INV-P0131-WH-CENTRAL-20220531,P0131,WH-CENTRAL,2022-05-31,502,35,False
INV-P0389-WH-EAST-20220829,P0389,WH-EAST,2022-08-29,325,67,False
INV-P0176-WH-CENTRAL-20221227,P0176,WH-CENTRAL,2022-12-27,880,61,False
INV-P0312-WH-CENTRAL-20230625,P0312,WH-CENTRAL,2023-06-25,717,140,False
INV-P0033-WH-NORTH-20221227,P0033,WH-NORTH,2022-12-27,1037,20,False
INV-P0181-WH-NORTH-20220401,P0181,WH-NORTH,2022-04-01,367,123,False
INV-P0421-WH-SOUTH-20230225,P0421,WH-SOUTH,2023-02-25,517,69,False
INV-P0235-WH-EAST-20230725,P0235,WH-EAST,2023-07-25,1663,108,False
INV-P0024-WH-WEST-20220730,P0024,WH-WEST,2022-07-30,1063,51,False
INV-P0376-WH-CENTRAL-20221028,P0376,WH-CENTRAL,2022-10-28,755,52,False
INV-P0153-WH-NORTH-20230625,P0153,WH-NORTH,2023-06-25,829,104,False
INV-P0391-WH-WEST-20230625,P0391,WH-WEST,2023-06-25,1158,137,False
INV-P0028-WH-EAST-20220131,P0028,WH-EAST,2022-01-31,334,36,False
INV-P0113-WH-SOUTH-20220501,P0113,WH-SOUTH,2022-05-01,555,93,False
INV-P0374-WH-CENTRAL-20230824,P0374,WH-CENTRAL,2023-08-24,408,41,False
INV-P0381-WH-SOUTH-20220829,P0381,WH-SOUTH,2022-08-29,1485,50,False
INV-P0391-WH-EAST-20220302,P0391,WH-EAST,2022-03-02,238,118,False
INV-P0163-WH-NORTH-20220928,P0163,WH-NORTH,2022-09-28,600,38,False
INV-P0326-WH-CENTRAL-20230225,P0326,WH-CENTRAL,2023-02-25,631,91,False
INV-P0123-WH-SOUTH-20220501,P0123,WH-SOUTH,2022-05-01,309,91,False
INV-P0192-WH-WEST-20221127,P0192,WH-WEST,2022-11-27,539,129,False
INV-P0201-WH-SOUTH-20220131,P0201,WH-SOUTH,2022-01-31,290,62,False
INV-P0364-WH-SOUTH-20230725,P0364,WH-SOUTH,2023-07-25,1385,88,False
INV-P0103-WH-SOUTH-20230225,P0103,WH-SOUTH,2023-02-25,781,95,False
INV-P0230-WH-WEST-20221227,P0230,WH-WEST,2022-12-27,999,43,False
INV-P0387-WH-WEST-20230126,P0387,WH-WEST,2023-01-26,1016,20,False
INV-P0188-WH-NORTH-20220131,P0188,WH-NORTH,2022-01-31,204,38,False
INV-P0415-WH-SOUTH-20220730,P0415,WH-SOUTH,2022-07-30,622,129,False
INV-P0202-WH-NORTH-20230327,P0202,WH-NORTH,2023-03-27,679,128,False
INV-P0353-WH-NORTH-20230625,P0353,WH-NORTH,2023-06-25,1307,106,False
INV-P0154-WH-EAST-20221028,P0154,WH-EAST,2022-10-28,880,82,False
INV-P0147-WH-SOUTH-20230225,P0147,WH-SOUTH,2023-02-25,926,70,False
INV-P0171-WH-EAST-20230526,P0171,WH-EAST,2023-05-26,893,56,False
INV-P0378-WH-CENTRAL-20231222,P0378,WH-CENTRAL,2023-12-22,561,50,False
INV-P0440-WH-CENTRAL-20230923,P0440,WH-CENTRAL,2023-09-23,995,106,False
INV-P0341-WH-CENTRAL-20230725,P0341,WH-CENTRAL,2023-07-25,1442,136,False
INV-P0440-WH-NORTH-20231122,P0440,WH-NORTH,2023-11-22,607,107,False
INV-P0419-WH-WEST-20221227,P0419,WH-WEST,2022-12-27,969,40,False
INV-P0368-WH-WEST-20231122,P0368,WH-WEST,2023-11-22,311,77,False
INV-P0459-WH-CENTRAL-20220401,P0459,WH-CENTRAL,2022-04-01,412,26,False
INV-P0023-WH-CENTRAL-20220829,P0023,WH-CENTRAL,2022-08-29,1028,150,False
INV-P0444-WH-NORTH-20230225,P0444,WH-NORTH,2023-02-25,723,123,False
INV-P0269-WH-EAST-20220829,P0269,WH-EAST,2022-08-29,968,41,False
INV-P0254-WH-EAST-20231122,P0254,WH-EAST,2023-11-22,1303,113,False
INV-P0361-WH-CENTRAL-20230625,P0361,WH-CENTRAL,2023-06-25,822,92,False
INV-P0409-WH-NORTH-20230126,P0409,WH-NORTH,2023-01-26,622,126,False
INV-P0036-WH-SOUTH-20230126,P0036,WH-SOUTH,2023-01-26,457,47,False
INV-P0276-WH-SOUTH-20230327,P0276,WH-SOUTH,2023-03-27,1123,111,False
INV-P0088-WH-EAST-20220131,P0088,WH-EAST,2022-01-31,792,44,False
INV-P0048-WH-NORTH-20230923,P0048,WH-NORTH,2023-09-23,1713,138,False
INV-P0470-WH-EAST-20220730,P0470,WH-EAST,2022-07-30,640,102,False
INV-P0456-WH-CENTRAL-20220531,P0456,WH-CENTRAL,2022-05-31,172,147,False
INV-P0051-WH-EAST-20230725,P0051,WH-EAST,2023-07-25,1071,131,False
INV-P0257-WH-EAST-20220302,P0257,WH-EAST,2022-03-02,350,114,False
INV-P0148-WH-SOUTH-20221127,P0148,WH-SOUTH,2022-11-27,695,41,False
INV-P0023-WH-CENTRAL-20230126,P0023,WH-CENTRAL,2023-01-26,1069,150,False
INV-P0031-WH-SOUTH-20230526,P0031,WH-SOUTH,2023-05-26,1432,148,False
INV-P0104-WH-NORTH-20230725,P0104,WH-NORTH,2023-07-25,614,31,False
INV-P0155-WH-WEST-20230824,P0155,WH-WEST,2023-08-24,765,134,False
INV-P0069-WH-NORTH-20220501,P0069,WH-NORTH,2022-05-01,910,117,False
INV-P0270-WH-CENTRAL-20220630,P0270,WH-CENTRAL,2022-06-30,126,92,False
INV-P0294-WH-NORTH-20231023,P0294,WH-NORTH,2023-10-23,1139,58,False
INV-P0092-WH-CENTRAL-20230625,P0092,WH-CENTRAL,2023-06-25,378,39,False
INV-P0144-WH-NORTH-20230625,P0144,WH-NORTH,2023-06-25,648,52,False
INV-P0393-WH-EAST-20230327,P0393,WH-EAST,2023-03-27,596,124,False
INV-P0414-WH-CENTRAL-20231222,P0414,WH-CENTRAL,2023-12-22,388,67,False
INV-P0088-WH-NORTH-20220630,P0088,WH-NORTH,2022-06-30,282,115,False
INV-P0334-WH-NORTH-20230225,P0334,WH-NORTH,2023-02-25,363,109,False
INV-P0270-WH-CENTRAL-20220401,P0270,WH-CENTRAL,2022-04-01,238,92,False
INV-P0117-WH-WEST-20220630,P0117,WH-WEST,2022-06-30,110,39,False
INV-P0287-WH-WEST-20220730,P0287,WH-WEST,2022-07-30,502,64,False
INV-P0215-WH-WEST-20231122,P0215,WH-WEST,2023-11-22,1050,133,False
INV-P0193-WH-WEST-20231122,P0193,WH-WEST,2023-11-22,514,111,False
INV-P0056-WH-NORTH-20230327,P0056,WH-NORTH,2023-03-27,1060,148,False
INV-P0444-WH-CENTRAL-20230526,P0444,WH-CENTRAL,2023-05-26,221,50,False
INV-P0284-WH-EAST-20221227,P0284,WH-EAST,2022-12-27,682,68,False
INV-P0270-WH-WEST-20220501,P0270,WH-WEST,2022-05-01,411,123,False
INV-P0232-WH-WEST-20220630,P0232,WH-WEST,2022-06-30,371,39,False
INV-P0132-WH-NORTH-20220730,P0132,WH-NORTH,2022-07-30,626,148,False
INV-P0170-WH-WEST-20220302,P0170,WH-WEST,2022-03-02,91,109,True
INV-P0395-WH-CENTRAL-20231222,P0395,WH-CENTRAL,2023-12-22,1050,58,False
INV-P0187-WH-EAST-20230824,P0187,WH-EAST,2023-08-24,1632,40,False
INV-P0013-WH-SOUTH-20220928,P0013,WH-SOUTH,2022-09-28,1286,150,False
INV-P0157-WH-SOUTH-20220401,P0157,WH-SOUTH,2022-04-01,535,122,False
INV-P0132-WH-SOUTH-20230426,P0132,WH-SOUTH,2023-04-26,1174,98,False
INV-P0453-WH-SOUTH-20230126,P0453,WH-SOUTH,2023-01-26,284,148,False
INV-P0136-WH-EAST-20220630,P0136,WH-EAST,2022-06-30,283,48,False
INV-P0345-WH-EAST-20221127,P0345,WH-EAST,2022-11-27,1077,75,False
INV-P0005-WH-WEST-20230526,P0005,WH-WEST,2023-05-26,827,82,False
INV-P0389-WH-WEST-20220131,P0389,WH-WEST,2022-01-31,312,127,False
INV-P0071-WH-SOUTH-20220630,P0071,WH-SOUTH,2022-06-30,668,132,False
INV-P0146-WH-EAST-20220730,P0146,WH-EAST,2022-07-30,436,30,False
INV-P0405-WH-EAST-20220730,P0405,WH-EAST,2022-07-30,239,50,False
INV-P0317-WH-CENTRAL-20221028,P0317,WH-CENTRAL,2022-10-28,1167,149,False
INV-P0265-WH-NORTH-20230327,P0265,WH-NORTH,2023-03-27,1398,28,False
INV-P0344-WH-SOUTH-20230923,P0344,WH-SOUTH,2023-09-23,1611,109,False
INV-P0232-WH-CENTRAL-20230225,P0232,WH-CENTRAL,2023-02-25,1073,132,False
INV-P0078-WH-EAST-20220501,P0078,WH-EAST,2022-05-01,303,119,False
INV-P0054-WH-NORTH-20220630,P0054,WH-NORTH,2022-06-30,994,134,False
INV-P0151-WH-NORTH-20220501,P0151,WH-NORTH,2022-05-01,808,66,False
INV-P0282-WH-CENTRAL-20221028,P0282,WH-CENTRAL,2022-10-28,384,83,False
INV-P0239-WH-NORTH-20230923,P0239,WH-NORTH,2023-09-23,1443,108,False
INV-P0248-WH-WEST-20231122,P0248,WH-WEST,2023-11-22,1546,24,False
INV-P0302-WH-CENTRAL-20220630,P0302,WH-CENTRAL,2022-06-30,639,104,False
INV-P0458-WH-EAST-20221127,P0458,WH-EAST,2022-11-27,292,55,False
INV-P0127-WH-WEST-20220730,P0127,WH-WEST,2022-07-30,942,111,False
INV-P0081-WH-SOUTH-20230824,P0081,WH-SOUTH,2023-08-24,933,30,False
INV-P0311-WH-EAST-20230824,P0311,WH-EAST,2023-08-24,188,57,False
INV-P0080-WH-SOUTH-20220302,P0080,WH-SOUTH,2022-03-02,543,40,False
INV-P0168-WH-WEST-20230725,P0168,WH-WEST,2023-07-25,1123,103,False
INV-P0007-WH-EAST-20230923,P0007,WH-EAST,2023-09-23,613,26,False
INV-P0340-WH-NORTH-20230426,P0340,WH-NORTH,2023-04-26,957,124,False
INV-P0369-WH-NORTH-20220501,P0369,WH-NORTH,2022-05-01,1146,133,False
INV-P0346-WH-SOUTH-20220501,P0346,WH-SOUTH,2022-05-01,357,133,False
INV-P0459-WH-WEST-20220928,P0459,WH-WEST,2022-09-28,1009,36,False
INV-P0438-WH-CENTRAL-20221028,P0438,WH-CENTRAL,2022-10-28,334,141,False
INV-P0215-WH-CENTRAL-20221028,P0215,WH-CENTRAL,2022-10-28,651,30,False
INV-P0448-WH-WEST-20220302,P0448,WH-WEST,2022-03-02,182,126,False
INV-P0025-WH-WEST-20230725,P0025,WH-WEST,2023-07-25,1065,94,False
INV-P0256-WH-SOUTH-20220730,P0256,WH-SOUTH,2022-07-30,425,72,False
INV-P0444-WH-EAST-20220730,P0444,WH-EAST,2022-07-30,678,46,False
INV-P0268-WH-SOUTH-20220928,P0268,WH-SOUTH,2022-09-28,914,131,False
INV-P0331-WH-CENTRAL-20220531,P0331,WH-CENTRAL,2022-05-31,677,102,False
INV-P0462-WH-CENTRAL-20220401,P0462,WH-CENTRAL,2022-04-01,830,126,False
INV-P0461-WH-NORTH-20220501,P0461,WH-NORTH,2022-05-01,887,74,False
INV-P0022-WH-CENTRAL-20220501,P0022,WH-CENTRAL,2022-05-01,217,90,False
INV-P0252-WH-EAST-20230225,P0252,WH-EAST,2023-02-25,824,47,False
INV-P0172-WH-SOUTH-20220401,P0172,WH-SOUTH,2022-04-01,433,63,False
INV-P0274-WH-EAST-20220630,P0274,WH-EAST,2022-06-30,108,120,True
INV-P0093-WH-EAST-20220101,P0093,WH-EAST,2022-01-01,621,138,False
INV-P0340-WH-NORTH-20230225,P0340,WH-NORTH,2023-02-25,881,124,False
INV-P0107-WH-SOUTH-20221227,P0107,WH-SOUTH,2022-12-27,685,60,False
INV-P0147-WH-CENTRAL-20220928,P0147,WH-CENTRAL,2022-09-28,637,80,False
INV-P0409-WH-NORTH-20230923,P0409,WH-NORTH,2023-09-23,654,126,False
INV-P0186-WH-EAST-20220101,P0186,WH-EAST,2022-01-01,318,93,False
INV-P0199-WH-NORTH-20220829,P0199,WH-NORTH,2022-08-29,473,74,False
INV-P0257-WH-NORTH-20220302,P0257,WH-NORTH,2022-03-02,781,138,False
INV-P0468-WH-WEST-20220630,P0468,WH-WEST,2022-06-30,365,78,False
INV-P0203-WH-NORTH-20230126,P0203,WH-NORTH,2023-01-26,1323,143,False
INV-P0412-WH-EAST-20230327,P0412,WH-EAST,2023-03-27,1746,38,False
INV-P0103-WH-SOUTH-20230327,P0103,WH-SOUTH,2023-03-27,746,95,False
INV-P0178-WH-CENTRAL-20220531,P0178,WH-CENTRAL,2022-05-31,1101,73,False
INV-P0075-WH-CENTRAL-20220501,P0075,WH-CENTRAL,2022-05-01,760,117,False
INV-P0282-WH-SOUTH-20220829,P0282,WH-SOUTH,2022-08-29,838,81,False
INV-P0152-WH-EAST-20220101,P0152,WH-EAST,2022-01-01,295,77,False
INV-P0229-WH-NORTH-20230923,P0229,WH-NORTH,2023-09-23,122,112,False
INV-P0025-WH-EAST-20220401,P0025,WH-EAST,2022-04-01,297,30,False
INV-P0020-WH-SOUTH-20220829,P0020,WH-SOUTH,2022-08-29,796,39,False
INV-P0441-WH-CENTRAL-20230625,P0441,WH-CENTRAL,2023-06-25,1452,80,False
INV-P0087-WH-CENTRAL-20220401,P0087,WH-CENTRAL,2022-04-01,533,75,False
INV-P0047-WH-WEST-20221127,P0047,WH-WEST,2022-11-27,420,103,False
INV-P0156-WH-CENTRAL-20231023,P0156,WH-CENTRAL,2023-10-23,11,72,True
INV-P0304-WH-CENTRAL-20220928,P0304,WH-CENTRAL,2022-09-28,1231,87,False
INV-P0464-WH-SOUTH-20221127,P0464,WH-SOUTH,2022-11-27,977,74,False
INV-P0115-WH-EAST-20220501,P0115,WH-EAST,2022-05-01,786,46,False
INV-P0473-WH-CENTRAL-20230923,P0473,WH-CENTRAL,2023-09-23,1085,63,False
INV-P0109-WH-CENTRAL-20230725,P0109,WH-CENTRAL,2023-07-25,825,146,False
INV-P0425-WH-NORTH-20221227,P0425,WH-NORTH,2022-12-27,1333,129,False
INV-P0033-WH-WEST-20230824,P0033,WH-WEST,2023-08-24,863,41,False
INV-P0146-WH-EAST-20220401,P0146,WH-EAST,2022-04-01,395,30,False
INV-P0421-WH-WEST-20230725,P0421,WH-WEST,2023-07-25,1132,95,False
INV-P0147-WH-SOUTH-20231222,P0147,WH-SOUTH,2023-12-22,1137,70,False
INV-P0442-WH-NORTH-20230824,P0442,WH-NORTH,2023-08-24,993,129,False
INV-P0406-WH-WEST-20221127,P0406,WH-WEST,2022-11-27,1130,116,False
INV-P0058-WH-SOUTH-20230526,P0058,WH-SOUTH,2023-05-26,912,90,False
INV-P0438-WH-WEST-20230725,P0438,WH-WEST,2023-07-25,1022,135,False
INV-P0361-WH-NORTH-20220829,P0361,WH-NORTH,2022-08-29,561,123,False
INV-P0232-WH-EAST-20220928,P0232,WH-EAST,2022-09-28,206,47,False
INV-P0019-WH-WEST-20220401,P0019,WH-WEST,2022-04-01,465,76,False
INV-P0432-WH-NORTH-20220829,P0432,WH-NORTH,2022-08-29,516,81,False
INV-P0266-WH-CENTRAL-20221028,P0266,WH-CENTRAL,2022-10-28,220,118,False
INV-P0187-WH-EAST-20230327,P0187,WH-EAST,2023-03-27,1509,40,False
INV-P0082-WH-SOUTH-20230426,P0082,WH-SOUTH,2023-04-26,447,105,False
INV-P0046-WH-NORTH-20220302,P0046,WH-NORTH,2022-03-02,20,29,True
INV-P0369-WH-NORTH-20230824,P0369,WH-NORTH,2023-08-24,1572,133,False
INV-P0193-WH-SOUTH-20220829,P0193,WH-SOUTH,2022-08-29,381,123,False
INV-P0122-WH-CENTRAL-20230225,P0122,WH-CENTRAL,2023-02-25,206,58,False
INV-P0324-WH-WEST-20220131,P0324,WH-WEST,2022-01-31,1035,30,False
INV-P0392-WH-SOUTH-20221227,P0392,WH-SOUTH,2022-12-27,91,136,True
INV-P0375-WH-SOUTH-20230725,P0375,WH-SOUTH,2023-07-25,918,49,False
INV-P0387-WH-WEST-20221028,P0387,WH-WEST,2022-10-28,714,20,False
INV-P0066-WH-EAST-20230725,P0066,WH-EAST,2023-07-25,166,22,False
INV-P0462-WH-EAST-20230126,P0462,WH-EAST,2023-01-26,1187,130,False
INV-P0095-WH-SOUTH-20230327,P0095,WH-SOUTH,2023-03-27,1311,74,False
INV-P0417-WH-SOUTH-20220630,P0417,WH-SOUTH,2022-06-30,772,68,False
INV-P0401-WH-CENTRAL-20230824,P0401,WH-CENTRAL,2023-08-24,1182,140,False
INV-P0348-WH-NORTH-20220302,P0348,WH-NORTH,2022-03-02,588,126,False
INV-P0475-WH-WEST-20230126,P0475,WH-WEST,2023-01-26,1002,40,False
INV-P0367-WH-EAST-20230725,P0367,WH-EAST,2023-07-25,167,147,False
INV-P0352-WH-CENTRAL-20220101,P0352,WH-CENTRAL,2022-01-01,544,101,False
INV-P0080-WH-CENTRAL-20221028,P0080,WH-CENTRAL,2022-10-28,989,21,False
INV-P0068-WH-SOUTH-20220101,P0068,WH-SOUTH,2022-01-01,827,74,False
INV-P0103-WH-WEST-20220630,P0103,WH-WEST,2022-06-30,571,117,False
INV-P0088-WH-WEST-20220829,P0088,WH-WEST,2022-08-29,676,79,False
INV-P0010-WH-SOUTH-20230126,P0010,WH-SOUTH,2023-01-26,1032,33,False
INV-P0259-WH-EAST-20220101,P0259,WH-EAST,2022-01-01,417,145,False
INV-P0186-WH-SOUTH-20231222,P0186,WH-SOUTH,2023-12-22,961,59,False
INV-P0474-WH-NORTH-20230426,P0474,WH-NORTH,2023-04-26,426,137,False
INV-P0320-WH-NORTH-20221028,P0320,WH-NORTH,2022-10-28,790,114,False
INV-P0312-WH-EAST-20231122,P0312,WH-EAST,2023-11-22,1193,108,False
INV-P0267-WH-SOUTH-20230725,P0267,WH-SOUTH,2023-07-25,1565,144,False
INV-P0142-WH-WEST-20220501,P0142,WH-WEST,2022-05-01,1036,133,False
INV-P0130-WH-SOUTH-20230426,P0130,WH-SOUTH,2023-04-26,800,146,False
INV-P0233-WH-SOUTH-20230426,P0233,WH-SOUTH,2023-04-26,0,24,True
INV-P0453-WH-WEST-20230426,P0453,WH-WEST,2023-04-26,1055,20,False
INV-P0341-WH-CENTRAL-20230526,P0341,WH-CENTRAL,2023-05-26,1394,136,False
INV-P0199-WH-CENTRAL-20220630,P0199,WH-CENTRAL,2022-06-30,686,91,False
INV-P0332-WH-SOUTH-20221028,P0332,WH-SOUTH,2022-10-28,606,137,False
INV-P0161-WH-EAST-20220101,P0161,WH-EAST,2022-01-01,574,86,False
INV-P0413-WH-WEST-20220101,P0413,WH-WEST,2022-01-01,710,80,False
INV-P0391-WH-NORTH-20221227,P0391,WH-NORTH,2022-12-27,935,70,False
INV-P0107-WH-EAST-20220131,P0107,WH-EAST,2022-01-31,464,91,False
INV-P0036-WH-NORTH-20220302,P0036,WH-NORTH,2022-03-02,137,97,False
INV-P0423-WH-EAST-20220131,P0423,WH-EAST,2022-01-31,1026,63,False
INV-P0358-WH-CENTRAL-20220928,P0358,WH-CENTRAL,2022-09-28,396,31,False
INV-P0464-WH-NORTH-20231122,P0464,WH-NORTH,2023-11-22,1335,128,False
INV-P0165-WH-NORTH-20230625,P0165,WH-NORTH,2023-06-25,344,115,False
INV-P0266-WH-NORTH-20231122,P0266,WH-NORTH,2023-11-22,613,145,False
INV-P0039-WH-WEST-20221127,P0039,WH-WEST,2022-11-27,328,21,False
INV-P0024-WH-SOUTH-20230327,P0024,WH-SOUTH,2023-03-27,1033,149,False
INV-P0416-WH-NORTH-20220928,P0416,WH-NORTH,2022-09-28,318,137,False
INV-P0140-WH-WEST-20231122,P0140,WH-WEST,2023-11-22,685,110,False
INV-P0235-WH-EAST-20230923,P0235,WH-EAST,2023-09-23,1846,108,False
INV-P0083-WH-CENTRAL-20230725,P0083,WH-CENTRAL,2023-07-25,624,125,False
INV-P0473-WH-WEST-20230126,P0473,WH-WEST,2023-01-26,1344,26,False
INV-P0164-WH-NORTH-20221028,P0164,WH-NORTH,2022-10-28,704,112,False
INV-P0425-WH-SOUTH-20230126,P0425,WH-SOUTH,2023-01-26,1091,117,False
INV-P0467-WH-CENTRAL-20221127,P0467,WH-CENTRAL,2022-11-27,1075,73,False
INV-P0246-WH-CENTRAL-20231023,P0246,WH-CENTRAL,2023-10-23,1332,34,False
INV-P0443-WH-CENTRAL-20220928,P0443,WH-CENTRAL,2022-09-28,585,67,False
INV-P0328-WH-SOUTH-20220531,P0328,WH-SOUTH,2022-05-31,626,22,False
INV-P0369-WH-WEST-20220928,P0369,WH-WEST,2022-09-28,286,112,False
INV-P0210-WH-WEST-20230526,P0210,WH-WEST,2023-05-26,1095,139,False
INV-P0311-WH-WEST-20221227,P0311,WH-WEST,2022-12-27,304,51,False
INV-P0358-WH-WEST-20230824,P0358,WH-WEST,2023-08-24,544,148,False
INV-P0208-WH-SOUTH-20220829,P0208,WH-SOUTH,2022-08-29,747,74,False
INV-P0369-WH-SOUTH-20231023,P0369,WH-SOUTH,2023-10-23,901,93,False
INV-P0242-WH-CENTRAL-20230225,P0242,WH-CENTRAL,2023-02-25,1003,145,False
INV-P0180-WH-WEST-20230923,P0180,WH-WEST,2023-09-23,1430,90,False
INV-P0384-WH-CENTRAL-20220630,P0384,WH-CENTRAL,2022-06-30,566,140,False
INV-P0048-WH-EAST-20220501,P0048,WH-EAST,2022-05-01,74,76,True
INV-P0219-WH-EAST-20230725,P0219,WH-EAST,2023-07-25,1407,100,False
INV-P0018-WH-NORTH-20221028,P0018,WH-NORTH,2022-10-28,919,84,False
INV-P0127-WH-WEST-20220101,P0127,WH-WEST,2022-01-01,659,111,False
INV-P0301-WH-CENTRAL-20220829,P0301,WH-CENTRAL,2022-08-29,1233,94,False
INV-P0406-WH-NORTH-20230225,P0406,WH-NORTH,2023-02-25,510,72,False
INV-P0464-WH-CENTRAL-20220630,P0464,WH-CENTRAL,2022-06-30,494,67,False
INV-P0452-WH-WEST-20231023,P0452,WH-WEST,2023-10-23,1220,99,False
INV-P0414-WH-CENTRAL-20230725,P0414,WH-CENTRAL,2023-07-25,269,67,False
INV-P0343-WH-WEST-20220531,P0343,WH-WEST,2022-05-31,408,23,False
INV-P0042-WH-WEST-20221127,P0042,WH-WEST,2022-11-27,748,45,False
INV-P0108-WH-CENTRAL-20220531,P0108,WH-CENTRAL,2022-05-31,391,96,False
INV-P0106-WH-SOUTH-20220101,P0106,WH-SOUTH,2022-01-01,543,48,False
INV-P0074-WH-NORTH-20230426,P0074,WH-NORTH,2023-04-26,440,94,False
INV-P0341-WH-SOUTH-20230923,P0341,WH-SOUTH,2023-09-23,530,136,False
INV-P0079-WH-NORTH-20230725,P0079,WH-NORTH,2023-07-25,490,95,False
INV-P0433-WH-SOUTH-20230725,P0433,WH-SOUTH,2023-07-25,255,54,False
INV-P0142-WH-WEST-20220401,P0142,WH-WEST,2022-04-01,919,133,False
INV-P0208-WH-SOUTH-20231023,P0208,WH-SOUTH,2023-10-23,1120,74,False
INV-P0097-WH-SOUTH-20220531,P0097,WH-SOUTH,2022-05-31,301,49,False
INV-P0200-WH-NORTH-20230426,P0200,WH-NORTH,2023-04-26,903,137,False
INV-P0035-WH-WEST-20230923,P0035,WH-WEST,2023-09-23,1488,148,False
INV-P0346-WH-CENTRAL-20231222,P0346,WH-CENTRAL,2023-12-22,906,22,False
INV-P0178-WH-SOUTH-20220501,P0178,WH-SOUTH,2022-05-01,1015,78,False
INV-P0054-WH-SOUTH-20220401,P0054,WH-SOUTH,2022-04-01,531,53,False
INV-P0208-WH-EAST-20230923,P0208,WH-EAST,2023-09-23,422,104,False
INV-P0030-WH-CENTRAL-20221227,P0030,WH-CENTRAL,2022-12-27,545,73,False
INV-P0188-WH-CENTRAL-20220501,P0188,WH-CENTRAL,2022-05-01,336,74,False
INV-P0057-WH-WEST-20220531,P0057,WH-WEST,2022-05-31,1251,135,False
INV-P0128-WH-CENTRAL-20221028,P0128,WH-CENTRAL,2022-10-28,405,50,False
INV-P0338-WH-SOUTH-20220928,P0338,WH-SOUTH,2022-09-28,1104,96,False
INV-P0199-WH-SOUTH-20220501,P0199,WH-SOUTH,2022-05-01,181,108,False
INV-P0302-WH-CENTRAL-20230526,P0302,WH-CENTRAL,2023-05-26,887,104,False
INV-P0116-WH-NORTH-20231122,P0116,WH-NORTH,2023-11-22,1455,27,False
INV-P0261-WH-EAST-20230327,P0261,WH-EAST,2023-03-27,1160,95,False
INV-P0029-WH-SOUTH-20230426,P0029,WH-SOUTH,2023-04-26,1401,52,False
INV-P0199-WH-NORTH-20220531,P0199,WH-NORTH,2022-05-31,423,74,False
INV-P0410-WH-SOUTH-20221227,P0410,WH-SOUTH,2022-12-27,846,128,False
INV-P0113-WH-CENTRAL-20220401,P0113,WH-CENTRAL,2022-04-01,798,53,False
INV-P0031-WH-SOUTH-20231122,P0031,WH-SOUTH,2023-11-22,1709,148,False
INV-P0163-WH-EAST-20230327,P0163,WH-EAST,2023-03-27,1064,142,False
INV-P0391-WH-SOUTH-20230526,P0391,WH-SOUTH,2023-05-26,1187,42,False
INV-P0203-WH-CENTRAL-20220630,P0203,WH-CENTRAL,2022-06-30,848,113,False
INV-P0014-WH-EAST-20231122,P0014,WH-EAST,2023-11-22,869,109,False
INV-P0261-WH-EAST-20220401,P0261,WH-EAST,2022-04-01,664,95,False
INV-P0310-WH-CENTRAL-20230126,P0310,WH-CENTRAL,2023-01-26,882,135,False
INV-P0128-WH-CENTRAL-20220730,P0128,WH-CENTRAL,2022-07-30,455,50,False
INV-P0172-WH-EAST-20231222,P0172,WH-EAST,2023-12-22,1012,125,False
INV-P0051-WH-WEST-20220401,P0051,WH-WEST,2022-04-01,536,67,False
INV-P0026-WH-WEST-20230824,P0026,WH-WEST,2023-08-24,1530,110,False
INV-P0285-WH-WEST-20231122,P0285,WH-WEST,2023-11-22,924,144,False
INV-P0055-WH-EAST-20220928,P0055,WH-EAST,2022-09-28,501,119,False
INV-P0222-WH-NORTH-20231023,P0222,WH-NORTH,2023-10-23,933,58,False
INV-P0173-WH-WEST-20230824,P0173,WH-WEST,2023-08-24,1781,106,False
INV-P0149-WH-NORTH-20221227,P0149,WH-NORTH,2022-12-27,1076,94,False
INV-P0411-WH-WEST-20230126,P0411,WH-WEST,2023-01-26,1123,147,False
INV-P0460-WH-SOUTH-20220501,P0460,WH-SOUTH,2022-05-01,445,61,False
INV-P0474-WH-NORTH-20230824,P0474,WH-NORTH,2023-08-24,427,137,False
INV-P0152-WH-EAST-20221227,P0152,WH-EAST,2022-12-27,290,77,False
INV-P0385-WH-SOUTH-20220730,P0385,WH-SOUTH,2022-07-30,961,30,False
INV-P0006-WH-CENTRAL-20231122,P0006,WH-CENTRAL,2023-11-22,526,107,False
INV-P0329-WH-SOUTH-20220630,P0329,WH-SOUTH,2022-06-30,132,42,False
INV-P0117-WH-SOUTH-20220501,P0117,WH-SOUTH,2022-05-01,1031,150,False
INV-P0138-WH-SOUTH-20230824,P0138,WH-SOUTH,2023-08-24,1250,122,False
INV-P0379-WH-CENTRAL-20220131,P0379,WH-CENTRAL,2022-01-31,929,113,False
INV-P0454-WH-WEST-20220401,P0454,WH-WEST,2022-04-01,331,119,False
INV-P0372-WH-EAST-20221227,P0372,WH-EAST,2022-12-27,1060,56,False
INV-P0292-WH-CENTRAL-20220630,P0292,WH-CENTRAL,2022-06-30,556,119,False
